Club,Player,Age,Pos,Club Involved,Fee,Transfer Movement,League Name,Year
Feyenoord Rotterdam,Gláucio,20,AM,CR Flamengo,loan transfer,Out,eredivisie,1995
Fortuna Sittard,Ronald Hamming,22,CM,FC Groningen,?,Out,eredivisie,1995
Fortuna Sittard,Hamza Samari,22,CB,Unknown,?,Out,eredivisie,1995
Fortuna Sittard,Robert Roest,24,Midfield,KSK Beveren (- 2010),loan transfer,Out,eredivisie,1995
Go Ahead Eagles,Regillio Simons,24,Defence,SC Telstar,?,In,eredivisie,1995
Go Ahead Eagles,Roberto Lanckohr,22,GK,MVV Maastricht,?,In,eredivisie,1995
Go Ahead Eagles,Ruud Kool,23,CF,Twente Enschede FC,?,In,eredivisie,1995
Go Ahead Eagles,Michael Jeffrey,29,Defence,Rotherham United,?,In,eredivisie,1995
Go Ahead Eagles,Mark Burke,26,CF,Port Vale FC,?,In,eredivisie,1995
Go Ahead Eagles,Jürgen Dirkx,31,CM,PSV Eindhoven,?,In,eredivisie,1995
Go Ahead Eagles,Fuat Usta,31,LB,Besiktas JK,?,In,eredivisie,1995
Go Ahead Eagles,Maurice Rayer,20,CB,VVV,?,In,eredivisie,1995
Go Ahead Eagles,Raphael Losada,27,GK,MVV Maastricht,?,In,eredivisie,1995
Go Ahead Eagles,Sergiu Nani,25,CF,FC Zimbru Chisinau,€360k,Out,eredivisie,1995
Go Ahead Eagles,Oscar Moens,25,AM,Excelsior Rotterdam,?,Out,eredivisie,1995
Go Ahead Eagles,Serghei Clescenco,23,CF,FC Zimbru Chisinau,?,Out,eredivisie,1995
Go Ahead Eagles,Arno Hofstede,26,CF,Willem II Tilburg,?,Out,eredivisie,1995
Go Ahead Eagles,Erik Tammer,28,RM,SC Heerenveen,?,Out,eredivisie,1995
Go Ahead Eagles,Pieter Bijl,33,CF,SC Heerenveen,-,Out,eredivisie,1995
Go Ahead Eagles,Mark Verkuijl,36,GK,KAA Gent,-,Out,eredivisie,1995
Go Ahead Eagles,Kingsley Obiekwu,28,CB,Udoji United,-,Out,eredivisie,1995
De Graafschap Doetinchem,René Grotenhuis,19,CB,FC Zwolle,free transfer,In,eredivisie,1995
De Graafschap Doetinchem,Harry Decheiver,20,CM,SC Freiburg,?,In,eredivisie,1995
De Graafschap Doetinchem,Alfred Knippenberg,30,GK,FC Zwolle,?,In,eredivisie,1995
De Graafschap Doetinchem,Lloyd Kammeron,24,GK,RBC,?,In,eredivisie,1995
De Graafschap Doetinchem,Jack de Gier,28,RW,Willem II Tilburg,?,In,eredivisie,1995
De Graafschap Doetinchem,Marcel Valk,20,Defence,FC Volendam,?,In,eredivisie,1995
De Graafschap Doetinchem,Erik Willaarts,33,CF,   Retired,?,In,eredivisie,1995
De Graafschap Doetinchem,Joop Hiele,22,Midfield,   Retired,?,In,eredivisie,1995
De Graafschap Doetinchem,Bert Verhagen,27,CF,   Retired,?,In,eredivisie,1995
De Graafschap Doetinchem,Patrick Paauwe,21,Defence,PSV Eindhoven,-,In,eredivisie,1995
De Graafschap Doetinchem,Robert Fuchs,32,CM,PSV Eindhoven,free transfer,Out,eredivisie,1995
De Graafschap Doetinchem,Christol van Campenhout,23,Midfield,RBC,?,Out,eredivisie,1995
De Graafschap Doetinchem,Benny Gall,28,Attack,Dordrecht'90,?,Out,eredivisie,1995
De Graafschap Doetinchem,Bennie Dekker,31,GK,AZ Alkmaar,?,Out,eredivisie,1995
De Graafschap Doetinchem,Maarten Kerkhof,22,Midfield,Vitesse Arnhem U21,?,Out,eredivisie,1995
De Graafschap Doetinchem,Hennie Meijer,22,Midfield,SC Heerenveen,?,Out,eredivisie,1995
De Graafschap Doetinchem,Marchanno Schultz,24,Midfield,SK Sturm Graz,?,Out,eredivisie,1995
FC Groningen,Eric Viscaal,17,RB,Grasshopper Club Zurich,free transfer,In,eredivisie,1995
FC Groningen,Rudi Vonk,25,AM,Unknown,free transfer,In,eredivisie,1995
FC Groningen,Frank Wijnhoven,30,GK,De Treffers,free transfer,In,eredivisie,1995
FC Groningen,Mohammed Mouhouti,26,Midfield,SC Heracles '74,?,In,eredivisie,1995
FC Groningen,Lowie van Schijndel,22,CB,MVV Maastricht,?,In,eredivisie,1995
FC Groningen,Christol van Campenhout,28,RB,SC Heracles '74,?,In,eredivisie,1995
FC Groningen,Dennis te Braak,29,CF,VVV,?,In,eredivisie,1995
FC Groningen,Dennis Wassink,25,Midfield,Unknown,?,In,eredivisie,1995
FC Groningen,Karel Hulshof,22,Defence,Unknown,?,In,eredivisie,1995
FC Groningen,Kurt Elshot,22,CF,GVAV Rapiditas,free transfer,Out,eredivisie,1995
FC Groningen,Edwin de Kruijff,23,DM,FC Utrecht,free transfer,Out,eredivisie,1995
FC Groningen,Edwin Prins,29,CB,VV Hoogeveen,?,Out,eredivisie,1995
FC Groningen,Warry van Wattum,25,Midfield,Dordrecht'90,?,Out,eredivisie,1995
FC Groningen,Jacob Gregersen,23,Midfield,Köge Boldklub,?,Out,eredivisie,1995
FC Groningen,Roël Liefden,22,Defence,Dordrecht'90,?,Out,eredivisie,1995
FC Groningen,Marco Boogers,20,CB,West Ham United,?,Out,eredivisie,1995
SC Heerenveen,Arnold Bos,28,CB,ACV Assen,€227k,In,eredivisie,1995
SC Heerenveen,Mattias Rosén,27,RW,Unknown,free transfer,In,eredivisie,1995
SC Heerenveen,Ronald Hamming,24,LW,Fortuna Sittard,?,In,eredivisie,1995
SC Heerenveen,Dick Schreuder,23,RW,RKC Waalwijk,?,In,eredivisie,1995
SC Heerenveen,Claus Boekweg,20,CB,FC Zwolle,?,In,eredivisie,1995
SC Heerenveen,Marian Chlad,18,CF,FC Svit Zlin,?,In,eredivisie,1995
SC Heerenveen,Gian Paolo Assorgia,27,CB,Unknown,free transfer,Out,eredivisie,1995
SC Heerenveen,Alex Pijper,27,DM,RBC,loan transfer,Out,eredivisie,1995
SC Heerenveen,Jussi Nuorela,34,CF,FC Haka,?,Out,eredivisie,1995
SC Heerenveen,Roberto Straal,20,Attack,MVV Maastricht,?,Out,eredivisie,1995
SC Heerenveen,Igor Korneev,26,CF,FC Barcelona,?,Out,eredivisie,1995
SC Heerenveen,Romeo Wouden,26,CF,Dordrecht'90,?,Out,eredivisie,1995
SC Heerenveen,Jeffrey Talan,31,CM,FC Den Haag,?,Out,eredivisie,1995
SC Heerenveen,Ole Tobiasen,26,RB,FC Copenhagen,?,Out,eredivisie,1995
SC Heerenveen,Marc Nygaard,33,CF,FC Copenhagen,?,Out,eredivisie,1995
SC Heerenveen,René Groen,22,CF,VV Steenwijk,?,Out,eredivisie,1995
SC Heerenveen,Erik Regtop,29,GK,Bradford City,loan transfer,Out,eredivisie,1995
SC Heerenveen,Piet Keur,21,LW,AZ Alkmaar,loan transfer,Out,eredivisie,1995
NAC Breda,Jan Harm Schippers,27,DM,SC Veendam,?,In,eredivisie,1995
NAC Breda,Prince Polley,24,RB,Excelsior Rotterdam,?,In,eredivisie,1995
NAC Breda,Erik Tammer,31,CF,Go Ahead Eagles,?,In,eredivisie,1995
NAC Breda,Pieter Bijl,27,Midfield,Go Ahead Eagles,?,In,eredivisie,1995
NAC Breda,Michel Doesburg,25,Midfield,AZ Alkmaar,?,In,eredivisie,1995
NAC Breda,Hennie Meijer,24,LB,De Graafschap Doetinchem,?,In,eredivisie,1995
NAC Breda,Bert Zuurman,23,CF,SC Veendam,,In,eredivisie,1995
NAC Breda,Carlo L'Ami,24,CF,Cambuur-Leeuwarden bvo,€136k,Out,eredivisie,1995
NAC Breda,André van Tuinen,31,CF,SC Veendam,?,Out,eredivisie,1995
NAC Breda,Edward Linskens,22,Attack,PSV Eindhoven,?,Out,eredivisie,1995
NAC Breda,Maarten Atmodikoro,36,DM,Dordrecht'90,-,Out,eredivisie,1995
NAC Breda,Graham Arnold,29,Defence,RSC Charleroi,-,Out,eredivisie,1995
NEC Nijmegen,Sander Oostrom,23,CB,SC Telstar,free transfer,In,eredivisie,1995
NEC Nijmegen,Patrick Leytens,20,CM,Kozakken Boys,?,In,eredivisie,1995
NEC Nijmegen,Tony Vidmar,21,CF,FC Adelaide City,?,In,eredivisie,1995
NEC Nijmegen,Twan Scheepers,26,AM,MVV Maastricht,?,In,eredivisie,1995
NEC Nijmegen,Dennis Gerritsen,21,SS,Helmond Sport,?,In,eredivisie,1995
NEC Nijmegen,John Lammers,16,Midfield,Willem II Tilburg,?,In,eredivisie,1995
NEC Nijmegen,Paul Lieftink,21,GK,SV Spakenburg,?,In,eredivisie,1995
NEC Nijmegen,Romeo Zondervan,31,CB,   Retired,free transfer,Out,eredivisie,1995
NEC Nijmegen,Jacques Koumans,27,LB,   Retired,free transfer,Out,eredivisie,1995
NEC Nijmegen,Luuk Maes,28,LM,Helmond Sport,?,Out,eredivisie,1995
NEC Nijmegen,Marcel Koning,32,GK,FC Den Haag,?,Out,eredivisie,1995
NEC Nijmegen,Antti Sumiala,22,Attack,SBV Emmen,?,Out,eredivisie,1995
NEC Nijmegen,Michel Langerak,20,Midfield,Dordrecht'90,?,Out,eredivisie,1995
NEC Nijmegen,Oleg Putilo,21,Defence,Dinamo Minsk,?,Out,eredivisie,1995
PSV Eindhoven,Gert-Jan Wels,28,DM,Unknown,€2.27m,In,eredivisie,1995
PSV Eindhoven,Richards Nass,23,CB,Unknown,€1.50m,In,eredivisie,1995
PSV Eindhoven,Cees van der Linden,24,DM,RBC,free transfer,In,eredivisie,1995
PSV Eindhoven,Michael Dikken,22,RB,HSC '21 Haaksbergen,?,In,eredivisie,1995
PSV Eindhoven,Carlos van Wanrooij,31,CF,Vitesse Arnhem,?,In,eredivisie,1995
PSV Eindhoven,Ejo Elburg,22,LW,Unknown,€2.25m,Out,eredivisie,1995
PSV Eindhoven,Andreas Gliatis,25,CF,Unknown,free transfer,Out,eredivisie,1995
PSV Eindhoven,Serge Heuveling,21,LB,Unknown,free transfer,Out,eredivisie,1995
PSV Eindhoven,Marcel Nijenhuis,19,CB,Achilles '29,free transfer,Out,eredivisie,1995
PSV Eindhoven,Wim Jonk,22,LB,FC Internazionale,?,Out,eredivisie,1995
PSV Eindhoven,Jaap Stam,24,RB,Willem II Tilburg,?,Out,eredivisie,1995
PSV Eindhoven,Phillip Cocu,27,DM,Vitesse Arnhem,?,Out,eredivisie,1995
PSV Eindhoven,Chris van der Weerden,21,Midfield,Vitesse Arnhem,?,Out,eredivisie,1995
PSV Eindhoven,René Eijkelkamp,19,CB,Club Brugge KV,?,Out,eredivisie,1995
PSV Eindhoven,Peter Hoekstra,20,CM,Ajax Amsterdam,?,Out,eredivisie,1995
PSV Eindhoven,Erik Meijer,21,CM,KFC Uerdingen 05,loan transfer,Out,eredivisie,1995
RKC Waalwijk,Edwin Hermans,25,CB,MVV Maastricht,€125k,In,eredivisie,1995
RKC Waalwijk,Patrick Paauwe,21,CF,De Graafschap Doetinchem,free transfer,In,eredivisie,1995
RKC Waalwijk,Tom Van Mol,23,DM,KFC Lommel SK (- 2003),free transfer,In,eredivisie,1995
RKC Waalwijk,Geoffrey Prommayon,25,AM,Willem II Tilburg,?,In,eredivisie,1995
RKC Waalwijk,Edward Linskens,29,GK,NAC Breda,?,In,eredivisie,1995
RKC Waalwijk,Gregory Playfair,21,Midfield,RKC Waalwijk,?,In,eredivisie,1995
RKC Waalwijk,Jürgen Dirkx,19,Midfield,Fortuna Sittard,?,In,eredivisie,1995
RKC Waalwijk,Robert Fuchs,20,LM,De Graafschap Doetinchem,free transfer,Out,eredivisie,1995
RKC Waalwijk,Vampeta,24,RW,Fluminense Football Club,?,Out,eredivisie,1995
RKC Waalwijk,Darije Kalezić,20,CF,FC Den Bosch,?,Out,eredivisie,1995
RKC Waalwijk,Clyde Wijnhard,25,CB,Ajax Amsterdam,?,Out,eredivisie,1995
RKC Waalwijk,Dick Schreuder,25,AM,FC Groningen,"End of loan Jun 30, 1995",Out,eredivisie,1995
Roda JC Kerkrade,Danny Muller,17,AM,Standard Liège,free transfer,In,eredivisie,1995
Roda JC Kerkrade,Johan Garrelfs,20,CB,Unknown,free transfer,In,eredivisie,1995
Roda JC Kerkrade,Gregory Playfair,19,Midfield,PSV Eindhoven,?,In,eredivisie,1995
Roda JC Kerkrade,Dennis van der Pennen,27,CF,Unknown,?,In,eredivisie,1995
Roda JC Kerkrade,Bobby Petta,23,Midfield,Feyenoord Rotterdam,?,In,eredivisie,1995
Roda JC Kerkrade,René van Rijswijk,24,RM,Cambuur-Leeuwarden bvo,€3.70m,Out,eredivisie,1995
Roda JC Kerkrade,Yuriy Petrov,24,LW,Twente Enschede FC,€650k,Out,eredivisie,1995
Roda JC Kerkrade,Erik ten Hag,26,CB,FC Utrecht,?,Out,eredivisie,1995
Roda JC Kerkrade,Danny Muller,23,CF,Standard Liège,?,Out,eredivisie,1995
Roda JC Kerkrade,Dave Zafarin,27,Midfield,RKSV Sylvia,?,Out,eredivisie,1995
Roda JC Kerkrade,André Ooijer,20,Midfield,Ajax Amsterdam,?,Out,eredivisie,1995
Roda JC Kerkrade,Rastislav Mores,28,CB,1.FC Nuremberg,?,Out,eredivisie,1995
Roda JC Kerkrade,Edwin Vurens,23,Midfield,Twente Enschede FC,?,Out,eredivisie,1995
Roda JC Kerkrade,Piotr Kasperski,23,Attack,Sokol Pniewy,?,Out,eredivisie,1995
Roda JC Kerkrade,Tomasz Iwan,22,RB,Feyenoord Rotterdam,,Out,eredivisie,1995
Sparta Rotterdam,Max Huiberts,22,GK,Borussia Mönchengladbach,?,In,eredivisie,1995
Sparta Rotterdam,Danny Hesp,18,CF,AZ Alkmaar,?,In,eredivisie,1995
Sparta Rotterdam,Dirk-Jan Derksen,22,Defence,Dordrecht'90,?,In,eredivisie,1995
Sparta Rotterdam,Erwin Vanderbroeck,19,LM,Alemannia Aachen,?,In,eredivisie,1995
Sparta Rotterdam,Rastislav Mores,24,Midfield,Dukla Banska Bystrica,?,In,eredivisie,1995
Sparta Rotterdam,Raymond Atteveld,35,LW,Vitesse Arnhem,?,In,eredivisie,1995
Sparta Rotterdam,Roy van den Heuvel,22,LW,Unknown,?,In,eredivisie,1995
Sparta Rotterdam,Wilson Ogechukwu Ajah,28,CF,VVV,€725k,Out,eredivisie,1995
Sparta Rotterdam,Rick Plum,21,CF,MVV Maastricht,?,Out,eredivisie,1995
Sparta Rotterdam,Frank van der Geest,19,Defence,AZ Alkmaar,?,Out,eredivisie,1995
Sparta Rotterdam,Ali Elkhattabi,24,LM,SVV Schiedam,?,Out,eredivisie,1995
Sparta Rotterdam,Jerry Smith,34,Attack,Unknown,?,Out,eredivisie,1995
Sparta Rotterdam,Roel Buikema,31,Midfield,Unknown,?,Out,eredivisie,1995
Sparta Rotterdam,Lotfi Amhaouch,31,LB,Unknown,-,Out,eredivisie,1995
Twente Enschede FC,Chris van den Dungen,18,CB,Kozakken Boys,free transfer,In,eredivisie,1995
Twente Enschede FC,John den Dunnen,23,CF,VV Drechtstreek,free transfer,In,eredivisie,1995
Twente Enschede FC,Marco Boogers,23,CM,West Ham United,?,In,eredivisie,1995
Twente Enschede FC,Adilson Ben David Dos Santos,20,CF,Excelsior Rotterdam,?,In,eredivisie,1995
Twente Enschede FC,Ricardo Darsan,30,AM,Unknown,?,In,eredivisie,1995
Twente Enschede FC,Milco Pieren,19,Attack,Cambuur-Leeuwarden bvo,?,In,eredivisie,1995
Twente Enschede FC,Ron van den Berg,21,CB,Excelsior Rotterdam,free transfer,Out,eredivisie,1995
Twente Enschede FC,Gerald Sandel,25,RB,FC Den Haag,?,Out,eredivisie,1995
Twente Enschede FC,Mike Snoei,28,Midfield,   Retired,?,Out,eredivisie,1995
Twente Enschede FC,Andreas Augustsson,27,CF,Helsingborgs IF U19,?,Out,eredivisie,1995
FC Utrecht,Keith Gumbs,22,RW,Newtown United FC,?,In,eredivisie,1995
FC Utrecht,Ansar Ayupov,28,CF,Lokomotiv Moscow,?,In,eredivisie,1995
FC Utrecht,Yuriy Petrov,25,CB,RKC Waalwijk,?,In,eredivisie,1995
FC Utrecht,Theo ten Caat,25,CB,Vitesse Arnhem,?,In,eredivisie,1995
FC Utrecht,Haci Sen,30,CF,Unknown,?,In,eredivisie,1995
FC Utrecht,Joost Volmer,19,Defence,Helmond Sport,?,In,eredivisie,1995
FC Utrecht,Clemens Zwijnenberg,21,Midfield,Feyenoord Rotterdam,?,In,eredivisie,1995
FC Utrecht,Ruud Kool,24,RW,Fortuna Sittard,?,In,eredivisie,1995
FC Utrecht,Edwin Vurens,23,GK,Roda JC Kerkrade,free transfer,Out,eredivisie,1995
FC Utrecht,Dries Boussatta,25,AM,HFC Haarlem,free transfer,Out,eredivisie,1995
FC Utrecht,Hans Visser,26,Attack,MVV Maastricht,?,Out,eredivisie,1995
FC Utrecht,Erik ten Hag,31,AM,RKC Waalwijk,?,Out,eredivisie,1995
FC Utrecht,Errol Refos,27,Defence,Feyenoord Rotterdam,?,Out,eredivisie,1995
Vitesse Arnhem,John van Loen,28,LM,Feyenoord Rotterdam,?,In,eredivisie,1995
Vitesse Arnhem,Vincent Polfliet,20,LM,Unknown,?,In,eredivisie,1995
Vitesse Arnhem,Marcus Philips,27,DM,Unknown,?,In,eredivisie,1995
Vitesse Arnhem,Jörg Smeets,22,LM,FC Volendam,?,In,eredivisie,1995
Vitesse Arnhem,René Ponk,19,RW,VVV,?,In,eredivisie,1995
Vitesse Arnhem,Edwin de Kruijff,31,AM,FC Groningen,?,In,eredivisie,1995
Vitesse Arnhem,Carlos Hasselbaink,28,CB,HFC Haarlem,?,In,eredivisie,1995
Vitesse Arnhem,Edwin Gorter,22,Defence,Vitesse Arnhem,?,In,eredivisie,1995
Vitesse Arnhem,Erik van der Meer,24,DM,Cambuur-Leeuwarden bvo,free transfer,Out,eredivisie,1995
Vitesse Arnhem,Carlos van Wanrooij,22,RB,NEC Nijmegen,?,Out,eredivisie,1995
Vitesse Arnhem,Dmitriy Shukov,30,RW,CSKA Moscow,?,Out,eredivisie,1995
Vitesse Arnhem,Rob Alflen,26,LB,Ajax Amsterdam,?,Out,eredivisie,1995
Vitesse Arnhem,Louis Laros,30,AM,Willem II Tilburg,?,Out,eredivisie,1995
Vitesse Arnhem,Leo Koswal,26,AM,Dordrecht'90,?,Out,eredivisie,1995
FC Volendam,Edwin Gorter,25,CF,FC Utrecht,?,In,eredivisie,1995
FC Volendam,Raymond Atteveld,26,CM,Roda JC Kerkrade,?,In,eredivisie,1995
FC Volendam,Saïd Larossi,28,RM,SBV Emmen,?,In,eredivisie,1995
FC Volendam,Phillip Cocu,21,CF,PSV Eindhoven,?,In,eredivisie,1995
FC Volendam,Chris van der Weerden,33,CB,PSV Eindhoven,?,In,eredivisie,1995
FC Volendam,Bart Latuheru,19,RB,AZ Alkmaar,?,In,eredivisie,1995
FC Volendam,Ben Iroha,26,AM,San Jose Clash,?,In,eredivisie,1995
FC Volendam,Theo ten Caat,19,CF,Twente Enschede FC,loan transfer,In,eredivisie,1995
FC Volendam,Jerry Simons,25,Defence,FC Volendam,free transfer,Out,eredivisie,1995
FC Volendam,Radoslav Samardzic,32,Midfield,FK Vojvodina Novi Sad,?,Out,eredivisie,1995
FC Volendam,Dejan Govedarica,24,RW,FK Vojvodina Novi Sad,?,Out,eredivisie,1995
FC Volendam,Marcel Valk,19,CF,Go Ahead Eagles,"End of loan Dec 1, 1995",Out,eredivisie,1995
FC Volendam,Krzystof Bociek,21,LB,Stal Mielec,"End of loan Jun 30, 1995",Out,eredivisie,1995
FC Volendam,Luc Nijholt,20,CB,Swindon Town,"End of loan Jun 30, 1995",Out,eredivisie,1995
Willem II Tilburg,Björn Lindenbergh,20,RW,Unknown,free transfer,In,eredivisie,1995
Willem II Tilburg,Jerry Simons,22,CB,Vitesse Arnhem,free transfer,In,eredivisie,1995
Willem II Tilburg,Akinori Nishizawa,22,CB,Cerezo Osaka,free transfer,In,eredivisie,1995
Willem II Tilburg,Danny den Ouden,21,RW,TOP Oss,free transfer,In,eredivisie,1995
Willem II Tilburg,André Wasiman,26,CF,Dordrecht'90,?,In,eredivisie,1995
Willem II Tilburg,Jörg Smeets,24,CB,FC Utrecht,?,In,eredivisie,1995
Willem II Tilburg,Akinori Nishizawa,21,Attack,Cerezo Osaka,?,In,eredivisie,1995
Willem II Tilburg,Edwin Hermans,20,Attack,PSV Eindhoven,?,In,eredivisie,1995
Willem II Tilburg,André Ooijer,25,CB,Ajax Amsterdam,?,In,eredivisie,1995
Willem II Tilburg,Jatto Ceesay,31,CF,Wallidan FC,?,In,eredivisie,1995
Willem II Tilburg,Jaap Stam,23,Midfield,Cambuur-Leeuwarden bvo,?,In,eredivisie,1995
Willem II Tilburg,Sami Hyypiä,19,LB,Myllykosken Pallo -47,?,In,eredivisie,1995
Willem II Tilburg,Joonas Kolkka,24,RB,Myllykosken Pallo -47,?,In,eredivisie,1995
Willem II Tilburg,Jack de Gier,23,CB,Go Ahead Eagles,€1.50m,Out,eredivisie,1995
Willem II Tilburg,Bert Konterman,23,CB,Cambuur-Leeuwarden bvo,€908k,Out,eredivisie,1995
Willem II Tilburg,Mark Santegoets,30,RB,Unknown,?,Out,eredivisie,1995
Willem II Tilburg,Patrick van Zundert,18,Midfield,Unknown,?,Out,eredivisie,1995
Willem II Tilburg,Robin Wijngaarde,29,Defence,Club Brugge KV,?,Out,eredivisie,1995
Willem II Tilburg,John Lammers,24,CF,NAC Breda,?,Out,eredivisie,1995
Willem II Tilburg,Henry van der Vegt,22,LM,FC Zwolle,?,Out,eredivisie,1995
Willem II Tilburg,Fernando Derveld,34,Midfield,PSV Eindhoven U21,-,Out,eredivisie,1995
Ajax Amsterdam,Iván Gabrich,23,CF,CA Newell's Old Boys,€4.81m,In,eredivisie,1996
Ajax Amsterdam,Tijani Babangida,22,RW,Roda JC Kerkrade,?,In,eredivisie,1996
Ajax Amsterdam,Dani,19,AM,Sporting CP,?,In,eredivisie,1996
Ajax Amsterdam,John Veldman,28,CB,Sparta Rotterdam,?,In,eredivisie,1996
Ajax Amsterdam,Mariano Juan,20,CB,CA River Plate,?,In,eredivisie,1996
Ajax Amsterdam,Finidi George,25,RW,Real Betis Balompié,€10.00m,Out,eredivisie,1996
Ajax Amsterdam,Nwankwo Kanu,20,CF,FC Internazionale,€3.93m,Out,eredivisie,1996
Ajax Amsterdam,Denny Landzaat,20,CM,MVV Maastricht,free transfer,Out,eredivisie,1996
Ajax Amsterdam,Edgar Davids,23,CM,Milan AC,free transfer,Out,eredivisie,1996
Ajax Amsterdam,Michael Reiziger,23,RB,Milan AC,free transfer,Out,eredivisie,1996
Ajax Amsterdam,Sonny Silooy,32,RB,Arminia Bielefeld,?,Out,eredivisie,1996
Ajax Amsterdam,Hayden Foxe,19,CB,Arminia Bielefeld,?,Out,eredivisie,1996
Ajax Amsterdam,Chris Kanu,16,RB,FC Lugano,loan transfer,Out,eredivisie,1996
Ajax Amsterdam,Márcio Santos,27,CB,Clube Atlético Mineiro,loan transfer,Out,eredivisie,1996
AZ Alkmaar,Oscar Moens,23,GK,Go Ahead Eagles,€340k,In,eredivisie,1996
AZ Alkmaar,Barry Opdam,20,CB,FC Lisse,free transfer,In,eredivisie,1996
AZ Alkmaar,Max Huiberts,26,LW,Borussia Mönchengladbach,free transfer,In,eredivisie,1996
AZ Alkmaar,Hamisi Amani-Dove,22,Midfield,Rutgers Scarlet Knights (Rutgers University of NJ),free transfer,In,eredivisie,1996
AZ Alkmaar,Maurice Gijzen,21,Attack,Unknown,?,In,eredivisie,1996
AZ Alkmaar,Krzystof Bociek,22,CF,FC Volendam,?,In,eredivisie,1996
AZ Alkmaar,Hans Gillhaus,33,CF,Gamba Osaka,?,In,eredivisie,1996
AZ Alkmaar,Hendrie Krüzen,31,LW,SC Heracles '74,?,In,eredivisie,1996
AZ Alkmaar,Ruud Heus,35,LB,Feyenoord Rotterdam,?,In,eredivisie,1996
AZ Alkmaar,Niels Gerestein,24,Midfield,Unknown,,In,eredivisie,1996
AZ Alkmaar,Dick Kooijman,24,DM,SBV Emmen,free transfer,Out,eredivisie,1996
AZ Alkmaar,Alex Weeling,22,Midfield,HFC Haarlem,?,Out,eredivisie,1996
AZ Alkmaar,Maurice Gijzen,21,Attack,HFC Haarlem,?,Out,eredivisie,1996
AZ Alkmaar,Roy van der Mije,20,Defence,SC Heracles '74,?,Out,eredivisie,1996
AZ Alkmaar,Bernard Aryee,23,Defence,FC Zwolle,?,Out,eredivisie,1996
AZ Alkmaar,Piet Keur,35,CF,HFC Haarlem,?,Out,eredivisie,1996
AZ Alkmaar,Melvin Donleben,20,Midfield,HFC Haarlem,loan transfer,Out,eredivisie,1996
AZ Alkmaar,Rini Coolen,29,Defence,   Retired,-,Out,eredivisie,1996
Feyenoord Rotterdam,Kees van Wonderen,27,CB,NAC Breda,free transfer,In,eredivisie,1996
Feyenoord Rotterdam,Jerzy Dudek,23,GK,Sokol Tychy,free transfer,In,eredivisie,1996
Feyenoord Rotterdam,Haytham Farouk,25,CB,Olympic Alexandria,?,In,eredivisie,1996
Feyenoord Rotterdam,Pablo Sánchez,23,AM,CA Rosario Central,?,In,eredivisie,1996
Feyenoord Rotterdam,Patricio Graff,20,LB,CA Rosario Central,?,In,eredivisie,1996
Feyenoord Rotterdam,Geoffrey Claeys,21,CB,Cercle Brugge ,?,In,eredivisie,1996
Feyenoord Rotterdam,Marek Saganowski,17,CF,LKS Lodz,loan transfer,In,eredivisie,1996
Feyenoord Rotterdam,Eduardo Bustos Montoya,20,CF,CA Rosario Central,loan transfer,In,eredivisie,1996
Feyenoord Rotterdam,Rob Maas,26,DM,Arminia Bielefeld,free transfer,Out,eredivisie,1996
Feyenoord Rotterdam,Michael Obiku,27,CF,Avispa Fukuoka,free transfer,Out,eredivisie,1996
Feyenoord Rotterdam,Harvey Esajas,22,CB,FC Groningen,free transfer,Out,eredivisie,1996
Feyenoord Rotterdam,Peter Bosz,32,DM,JEF United Ichihara,free transfer,Out,eredivisie,1996
Feyenoord Rotterdam,Raymond de Waard,23,LW,Excelsior Rotterdam,?,Out,eredivisie,1996
Feyenoord Rotterdam,Orlando Trustfull,25,DM,Sheffield Wednesday,?,Out,eredivisie,1996
Feyenoord Rotterdam,Ruud Heus,35,LB,AZ Alkmaar,?,Out,eredivisie,1996
Feyenoord Rotterdam,Rob Witschge,29,LM,FC Utrecht,?,Out,eredivisie,1996
Feyenoord Rotterdam,Bobby Petta,21,LM,Ipswich Town,?,Out,eredivisie,1996
Feyenoord Rotterdam,Rob van Dijk,27,GK,RKC Waalwijk,?,Out,eredivisie,1996
Feyenoord Rotterdam,Gláucio,21,AM,Excelsior Rotterdam,loan transfer,Out,eredivisie,1996
Feyenoord Rotterdam,Denis Klyuev,22,CM,Lierse SK (- 2018),loan transfer,Out,eredivisie,1996
Feyenoord Rotterdam,Guillermo van Berkum,21,Defence,Excelsior Rotterdam,loan transfer,Out,eredivisie,1996
Feyenoord Rotterdam,Marek Saganowski,18,CF,LKS Lodz,"End of loan Dec 1, 1996",Out,eredivisie,1996
Fortuna Sittard,Patrick Paauwe,20,CB,De Graafschap Doetinchem,free transfer,In,eredivisie,1996
Fortuna Sittard,Phil Gray,28,CF,AS Nancy-Lorraine,?,In,eredivisie,1996
Fortuna Sittard,Robert-Jan Zoetmulder,23,GK,Helmond Sport,?,In,eredivisie,1996
Fortuna Sittard,Fuat Usta,24,CM,Besiktas JK,?,In,eredivisie,1996
Fortuna Sittard,André van der Zander,20,Midfield,Germania Teveren,free transfer,Out,eredivisie,1996
Fortuna Sittard,Raphael Losada,24,Midfield,SC Eindhoven,?,Out,eredivisie,1996
Fortuna Sittard,Dominik Vergoossen,24,CB,Helmond Sport,?,Out,eredivisie,1996
Fortuna Sittard,Roland Vroomans,27,CF,SC Eindhoven,?,Out,eredivisie,1996
