Club,Player,Age,Pos,Club Involved,Fee,Transfer Movement,League Name,Year
EA Guingamp,Abdoul Camara,27,LW,Derby County,free transfer,In,ligue-1,2017
EA Guingamp,Félix Eboa Eboa,20,CB,Paris Saint-Germain B,free transfer,In,ligue-1,2017
EA Guingamp,Cheick Traoré,22,RB,LB Châteauroux,?,In,ligue-1,2017
EA Guingamp,Yeni N'Gbakoto,25,RW,Queens Park Rangers,?,In,ligue-1,2017
EA Guingamp,Marc-Aurèle Caillard,23,GK,Clermont Foot 63,?,In,ligue-1,2017
EA Guingamp,Nathaël Julan,21,CF,Le Havre AC,?,In,ligue-1,2017
EA Guingamp,Marçal,28,LB,SL Benfica,"End of loan Jul 1, 2017",Out,ligue-1,2017
EA Guingamp,Alexandre Mendy,23,CF,FC Girondins Bordeaux,€600k,Out,ligue-1,2017
EA Guingamp,Baissama Sankoh,25,DM,SM Caen,€500k,Out,ligue-1,2017
EA Guingamp,Nill De Pauw,27,RW,SV Zulte Waregem,€350k,Out,ligue-1,2017
EA Guingamp,Romain Salin,33,GK,Sporting CP,free transfer,Out,ligue-1,2017
EA Guingamp,Franck Héry,24,DM,Les Herbiers VF,free transfer,Out,ligue-1,2017
EA Guingamp,Sloan Privat,28,CF,Valenciennes FC,free transfer,Out,ligue-1,2017
EA Guingamp,Dorian Lévêque,27,LB,PAOK Thessaloniki,free transfer,Out,ligue-1,2017
EA Guingamp,Mathieu Bodmer,34,DM,Amiens SC,free transfer,Out,ligue-1,2017
EA Guingamp,Johny Placide,29,GK,Oldham Athletic,free transfer,Out,ligue-1,2017
EA Guingamp,Karim Achahbar,22,AM,AFC Tubize,loan transfer,Out,ligue-1,2017
EA Guingamp,Jérémy Livolant,19,LW,US Boulogne,loan transfer,Out,ligue-1,2017
EA Guingamp,Cheick Traoré,22,RB,LB Châteauroux,loan transfer,Out,ligue-1,2017
EA Guingamp,Théo Guivarch,21,GK,US Concarneau,loan transfer,Out,ligue-1,2017
EA Guingamp,Reynald Lemaître,34,LB,Without Club,-,Out,ligue-1,2017
LOSC Lille,Nicolas Pépé,22,RW,Angers SCO,€18.00m,In,ligue-1,2017
LOSC Lille,Thiago Maia,20,DM,Santos FC,€14.00m,In,ligue-1,2017
LOSC Lille,Luiz Araújo,21,RW,São Paulo Futebol Clube,€10.50m,In,ligue-1,2017
LOSC Lille,Kévin Malcuit,25,RB,AS Saint-Étienne,€9.00m,In,ligue-1,2017
LOSC Lille,Thiago Mendes,25,DM,São Paulo Futebol Clube,€9.00m,In,ligue-1,2017
LOSC Lille,Xeka,22,CM,SC Braga,€5.00m,In,ligue-1,2017
LOSC Lille,Nicolas de Préville,26,CF,KV Oostende,€4.50m,In,ligue-1,2017
LOSC Lille,Edgar Ié,23,CB,CF Os Belenenses,€3.50m,In,ligue-1,2017
LOSC Lille,Naïm Sliti,24,LW,Red Star FC,€2.00m,In,ligue-1,2017
LOSC Lille,Adam Jakubech,20,GK,Spartak Trnava,€1.00m,In,ligue-1,2017
LOSC Lille,Boubakary Soumaré,18,DM,Paris Saint-Germain B,free transfer,In,ligue-1,2017
LOSC Lille,Fodé Ballo-Touré,20,LB,Paris Saint-Germain B,free transfer,In,ligue-1,2017
LOSC Lille,Ezequiel Ponce,20,CF,AS Roma,loan transfer,In,ligue-1,2017
LOSC Lille,Hervé Koffi,20,GK,ASEC Mimosas,?,In,ligue-1,2017
LOSC Lille,Martin Terrier,20,LW,Olympique Lyon,€11.00m,Out,ligue-1,2017
LOSC Lille,Nicolas de Préville,26,CF,FC Girondins Bordeaux,€8.00m,Out,ligue-1,2017
LOSC Lille,Soualiho Meïté,23,CM,SV Zulte Waregem,€5.10m,Out,ligue-1,2017
LOSC Lille,Sébastien Corchia,26,RB,Sevilla FC,€5.00m,Out,ligue-1,2017
LOSC Lille,Baptiste Guillaume,22,CF,Angers SCO,€2.00m,Out,ligue-1,2017
LOSC Lille,Rio Mavuba,33,DM,AC Sparta Prague,free transfer,Out,ligue-1,2017
LOSC Lille,Marvin Martin,29,AM,Stade Reims,free transfer,Out,ligue-1,2017
LOSC Lille,Lenny Nangis,23,LW,Valenciennes FC,free transfer,Out,ligue-1,2017
LOSC Lille,Eric Bauthéac,30,RW,Brisbane Roar,free transfer,Out,ligue-1,2017
LOSC Lille,Alexis Araújo,21,AM,GFC Ajaccio,free transfer,Out,ligue-1,2017
LOSC Lille,Martin Terrier,20,LW,RC Strasbourg Alsace,loan transfer,Out,ligue-1,2017
LOSC Lille,Xeka,22,CM,Dijon FCO,loan transfer,Out,ligue-1,2017
LOSC Lille,Youssouf Koné,21,LB,Stade Reims,loan transfer,Out,ligue-1,2017
LOSC Lille,Naïm Sliti,24,LW,Dijon FCO,loan transfer,Out,ligue-1,2017
LOSC Lille,Alexis Araújo,20,AM,GFC Ajaccio,loan transfer,Out,ligue-1,2017
LOSC Lille,Jean Butez,22,GK,Royal Excel Mouscron (-2022),loan transfer,Out,ligue-1,2017
LOSC Lille,Gabriel Magalhães,19,CB,ESTAC Troyes,loan transfer,Out,ligue-1,2017
LOSC Lille,Éder,29,CF,Lokomotiv Moscow,loan transfer,Out,ligue-1,2017
LOSC Lille,Gabriel Magalhães,20,CB,GNK Dinamo Zagreb II,loan transfer,Out,ligue-1,2017
LOSC Lille,Marko Basa,34,CB,   Retired,-,Out,ligue-1,2017
LOSC Lille,Franck Béria,34,RB,   Retired,-,Out,ligue-1,2017
LOSC Lille,Julian Palmieri,30,LB,Without Club,-,Out,ligue-1,2017
LOSC Lille,Junior Tallo,24,CF,Without Club,-,Out,ligue-1,2017
LOSC Lille,Xeka,22,CM,SC Braga,"End of loan Jun 30, 2017",Out,ligue-1,2017
LOSC Lille,Ricardo Kishna,22,LW,SS Lazio,"End of loan Jun 30, 2017",Out,ligue-1,2017
LOSC Lille,Naïm Sliti,24,LW,Red Star FC,"End of loan Jun 30, 2017",Out,ligue-1,2017
LOSC Lille,Nicolas de Préville,26,CF,KV Oostende,"End of loan Jun 30, 2017",Out,ligue-1,2017
LOSC Lille,Rony Lopes,21,RW,AS Monaco,"End of loan Jun 30, 2017",Out,ligue-1,2017
LOSC Lille,Stoppila Sunzu,27,CB,Shanghai Greenland Shenhua,"End of loan Jun 30, 2016",Out,ligue-1,2017
Olympique Lyon,Martin Terrier,20,LW,LOSC Lille,€11.00m,In,ligue-1,2017
Olympique Lyon,Pape Cheikh,20,CM,Celta de Vigo,€10.00m,In,ligue-1,2017
Olympique Lyon,Bertrand Traoré,21,RW,Chelsea FC,€10.00m,In,ligue-1,2017
Olympique Lyon,Mariano Díaz,23,CF,Real Madrid,€8.00m,In,ligue-1,2017
Olympique Lyon,Marcelo,30,CB,Besiktas JK,€7.50m,In,ligue-1,2017
Olympique Lyon,Ferland Mendy,22,LB,Le Havre AC,€5.00m,In,ligue-1,2017
Olympique Lyon,Kenny Tete,21,RB,Ajax Amsterdam,€4.00m,In,ligue-1,2017
Olympique Lyon,Tanguy Ndombélé,20,CM,Amiens SC,Loan fee: €2.00m,In,ligue-1,2017
Olympique Lyon,Oumar Solet,17,CB,Stade Lavallois,Loan fee: €550k,In,ligue-1,2017
Olympique Lyon,Alexandre Lacazette,26,CF,Arsenal FC,€53.00m,Out,ligue-1,2017
Olympique Lyon,Corentin Tolisso,22,CM,Bayern Munich,€41.50m,Out,ligue-1,2017
Olympique Lyon,Emanuel Mammana,21,CB,Zenit St. Petersburg,€16.00m,Out,ligue-1,2017
Olympique Lyon,Maxime Gonalons,28,DM,AS Roma,€5.00m,Out,ligue-1,2017
Olympique Lyon,Maciej Rybus,27,LB,Lokomotiv Moscow,€1.75m,Out,ligue-1,2017
Olympique Lyon,Mathieu Valbuena,32,AM,Fenerbahce,€1.50m,Out,ligue-1,2017
Olympique Lyon,Nicolas N'Koulou,27,CB,Torino FC,Loan fee: €500k,Out,ligue-1,2017
Olympique Lyon,Sergi Darder,23,CM,RCD Espanyol Barcelona,Loan fee: €300k,Out,ligue-1,2017
Olympique Lyon,Jordy Gaspar,20,RB,AS Monaco,free transfer,Out,ligue-1,2017
Olympique Lyon,Gaëtan Perrin,21,RM,US Orléans,free transfer,Out,ligue-1,2017
Olympique Lyon,Clément Grenier,27,CM,EA Guingamp,free transfer,Out,ligue-1,2017
Olympique Lyon,Christophe Jallet,33,RB,OGC Nice,free transfer,Out,ligue-1,2017
Olympique Lyon,Rachid Ghezzal,25,RW,AS Monaco,free transfer,Out,ligue-1,2017
Olympique Lyon,Aldo Kalulu,21,LW,FC Sochaux-Montbéliard,loan transfer,Out,ligue-1,2017
Olympique Lyon,Romain Del Castillo,21,RW,Nîmes Olympique,loan transfer,Out,ligue-1,2017
Olympique Lyon,Christopher Martins Pereira,20,DM,Football Bourg-en-Bresse Péronnas 01,loan transfer,Out,ligue-1,2017
Olympique Lyon,Olivier Kemen,20,CM,GFC Ajaccio,loan transfer,Out,ligue-1,2017
Olympique Lyon,Jean-Philippe Mateta,20,CF,Le Havre AC,loan transfer,Out,ligue-1,2017
Olympique Lyon,Gaëtan Perrin,21,RM,US Orléans,loan transfer,Out,ligue-1,2017
Olympique Lyon,Martin Terrier,20,LW,RC Strasbourg Alsace,loan transfer,Out,ligue-1,2017
Olympique Marseille,Konstantinos Mitroglou,29,CF,SL Benfica,€15.00m,In,ligue-1,2017
Olympique Marseille,Florian Thauvin,24,RW,Newcastle United,€11.00m,In,ligue-1,2017
Olympique Marseille,Luiz Gustavo,29,DM,VfL Wolfsburg,€10.00m,In,ligue-1,2017
Olympique Marseille,Valère Germain,27,CF,AS Monaco,€8.00m,In,ligue-1,2017
Olympique Marseille,Clinton N'Jie,23,RW,Tottenham Hotspur,€7.00m,In,ligue-1,2017
Olympique Marseille,Adil Rami,31,CB,Sevilla FC,€6.00m,In,ligue-1,2017
Olympique Marseille,Steve Mandanda,32,GK,Crystal Palace,€3.00m,In,ligue-1,2017
Olympique Marseille,Jordan Amavi,23,LB,Aston Villa,Loan fee: €2.00m,In,ligue-1,2017
Olympique Marseille,Aymen Abdennour,28,CB,Valencia CF,loan transfer,In,ligue-1,2017
Olympique Marseille,Romain Cagnon,20,GK,Without Club,-,In,ligue-1,2017
Olympique Marseille,Karim Rekik,22,CB,Hertha BSC,€2.50m,Out,ligue-1,2017
Olympique Marseille,Tomas Hubocan,31,CB,Trabzonspor,Loan fee: €250k,Out,ligue-1,2017
Olympique Marseille,Rod Fanni,36,RB,Montreal Impact,free transfer,Out,ligue-1,2017
Olympique Marseille,Bill Tuiloma,22,CB,Portland Timbers,free transfer,Out,ligue-1,2017
Olympique Marseille,Antoine Rabillard,21,CF,AS Béziers,free transfer,Out,ligue-1,2017
Olympique Marseille,Baptiste Aloé,23,CB,Valenciennes FC,free transfer,Out,ligue-1,2017
Olympique Marseille,Julien Fabri,23,GK,Stade Brestois 29,free transfer,Out,ligue-1,2017
Olympique Marseille,Stéphane Sparagna,22,CB,Boavista FC,free transfer,Out,ligue-1,2017
Olympique Marseille,Brice Samba,23,GK,SM Caen,free transfer,Out,ligue-1,2017
Olympique Marseille,Saîf-Eddine Khaoui,22,AM,ESTAC Troyes,loan transfer,Out,ligue-1,2017
Olympique Marseille,Rémy Cabella,27,AM,AS Saint-Étienne,loan transfer,Out,ligue-1,2017
Olympique Marseille,Matheus Dória,23,CB,Yeni Malatyaspor,loan transfer,Out,ligue-1,2017
Olympique Marseille,Abou Diaby,31,CM,Without Club,-,Out,ligue-1,2017
Olympique Marseille,Patrice Evra,36,LB,Without Club,-,Out,ligue-1,2017
Olympique Marseille,William Vainqueur,28,DM,AS Roma,"End of loan Jun 30, 2017",Out,ligue-1,2017
Olympique Marseille,Clinton N'Jie,23,RW,Tottenham Hotspur,"End of loan Jun 30, 2017",Out,ligue-1,2017
Olympique Marseille,Florian Thauvin,24,RW,Newcastle United,"End of loan Jun 30, 2017",Out,ligue-1,2017
Olympique Marseille,Bafétimbi Gomis,31,CF,Swansea City,"End of loan Jun 30, 2017",Out,ligue-1,2017
Olympique Marseille,Zinédine Machach,21,CM,FC Toulouse,"End of loan Jun 30, 2017",Out,ligue-1,2017
Olympique Marseille,Aaron Leya Iseka,19,CF,RSC Anderlecht,"End of loan Jun 30, 2017",Out,ligue-1,2017
FC Metz,Philipp Wollscheid,28,CB,Stoke City,€2.50m,In,ligue-1,2017
FC Metz,Emmanuel Rivière,27,CF,Newcastle United,€1.10m,In,ligue-1,2017
FC Metz,Quentin Beunardeau,23,GK,AFC Tubize,free transfer,In,ligue-1,2017
FC Metz,Gerónimo Poblete,24,DM,CA Colon,free transfer,In,ligue-1,2017
FC Metz,Cafú,24,CM,FC Lorient,?,In,ligue-1,2017
FC Metz,Nolan Roux,29,CF,AS Saint-Étienne,?,In,ligue-1,2017
FC Metz,Moussa Niakhaté,21,CB,Valenciennes FC,?,In,ligue-1,2017
FC Metz,Ablie Jallow,18,RW,Génération Foot,?,In,ligue-1,2017
FC Metz,Ibrahima Niane,18,CF,Génération Foot,?,In,ligue-1,2017
FC Metz,Brian Fernández,22,CF,Racing Club,loan transfer,In,ligue-1,2017
FC Metz,Farid Boulaya,24,AM,Girona FC,loan transfer,In,ligue-1,2017
FC Metz,Georges Mandjeck,29,DM,AC Sparta Prague,loan transfer,In,ligue-1,2017
FC Metz,Danijel Milicevic,32,AM,KAA Gent,loan transfer,In,ligue-1,2017
FC Metz,Mathieu Dossevi,29,RW,Standard Liège,loan transfer,In,ligue-1,2017
FC Metz,Julian Palmieri,30,LB,Without Club,-,In,ligue-1,2017
FC Metz,Ismaïla Sarr,19,RW,Stade Rennais FC,€17.00m,Out,ligue-1,2017
FC Metz,Simon Falette,25,CB,Eintracht Frankfurt,€2.70m,Out,ligue-1,2017
FC Metz,Cheick Doukouré,24,DM,Levante UD,€1.60m,Out,ligue-1,2017
FC Metz,Georges Mandjeck,28,DM,AC Sparta Prague,€1.30m,Out,ligue-1,2017
FC Metz,Chris Philipps,23,DM,Legia Warszawa,€250k,Out,ligue-1,2017
FC Metz,Guido Milán,30,CB,Tiburones Rojos de Veracruz,free transfer,Out,ligue-1,2017
FC Metz,David Oberhauser,26,GK,AO Platanias,free transfer,Out,ligue-1,2017
FC Metz,Thibaut Vion,23,CM,Chamois Niortais FC,free transfer,Out,ligue-1,2017
FC Metz,Médéric Deher,22,RB,PAE Veria,free transfer,Out,ligue-1,2017
FC Metz,Hamza Sakhi,21,AM,AJ Auxerre,loan transfer,Out,ligue-1,2017
FC Metz,Gauthier Hein,21,RW,Tours FC,loan transfer,Out,ligue-1,2017
FC Metz,Habib Diallo,22,CF,Stade Brestois 29,loan transfer,Out,ligue-1,2017
FC Metz,Lucas Toussaint,21,CB,Pau FC,loan transfer,Out,ligue-1,2017
FC Metz,Hamza Sakhi,21,AM,AJ Auxerre,?,Out,ligue-1,2017
FC Metz,Cafú,25,CM,Legia Warszawa,loan transfer,Out,ligue-1,2017
FC Metz,Oumar Gonzalez,19,CB,Rodez AF,loan transfer,Out,ligue-1,2017
FC Metz,Franck Signorino,35,LB,   Retired,-,Out,ligue-1,2017
FC Metz,Philipp Wollscheid,28,CB,Without Club,-,Out,ligue-1,2017
FC Metz,Cheick Diabaté,29,CF,Osmanlispor FK,"End of loan Jun 30, 2017",Out,ligue-1,2017
FC Metz,Brian Fernández,23,CF,Racing Club,"End of loan Dec 31, 2017",Out,ligue-1,2017
FC Metz,Mevlüt Erdinc,30,CF,Hannover 96,"End of loan Jun 30, 2017",Out,ligue-1,2017
AS Monaco,Keita Baldé,22,CF,SS Lazio,€30.00m,In,ligue-1,2017
AS Monaco,Youri Tielemans,20,CM,RSC Anderlecht,€25.00m,In,ligue-1,2017
AS Monaco,Pietro Pellegri,16,CF,Genoa CFC,€20.90m,In,ligue-1,2017
AS Monaco,Terence Kongolo,23,CB,Feyenoord Rotterdam,€15.00m,In,ligue-1,2017
AS Monaco,Stevan Jovetic,27,CF,Inter Milan,€10.50m,In,ligue-1,2017
AS Monaco,Adama Diakhaby,21,RW,Stade Rennais FC,€10.00m,In,ligue-1,2017
AS Monaco,Soualiho Meïté,23,CM,SV Zulte Waregem,€8.00m,In,ligue-1,2017
AS Monaco,Jordi Mboula,18,RW,FC Barcelona U19,€3.00m,In,ligue-1,2017
AS Monaco,Jordy Gaspar,20,RB,Olympique Lyon,free transfer,In,ligue-1,2017
AS Monaco,Diego Benaglio,33,GK,VfL Wolfsburg,free transfer,In,ligue-1,2017
AS Monaco,Rachid Ghezzal,25,RW,Olympique Lyon,free transfer,In,ligue-1,2017
AS Monaco,Benjamin Mendy,23,LB,Manchester City,€57.50m,Out,ligue-1,2017
AS Monaco,Bernardo Silva,22,AM,Manchester City,€50.00m,Out,ligue-1,2017
AS Monaco,Tiemoué Bakayoko,22,DM,Chelsea FC,€40.00m,Out,ligue-1,2017
AS Monaco,Guido Carrillo,26,CF,Southampton FC,€22.00m,Out,ligue-1,2017
AS Monaco,Allan Saint-Maximin,20,LW,OGC Nice,€10.00m,Out,ligue-1,2017
AS Monaco,Valère Germain,27,CF,Olympique Marseille,€8.00m,Out,ligue-1,2017
AS Monaco,Abdou Diallo,21,CB,1.FSV Mainz 05,€5.00m,Out,ligue-1,2017
AS Monaco,Nabil Dirar,31,RW,Fenerbahce,€3.50m,Out,ligue-1,2017
AS Monaco,Corentin Jean,21,CF,FC Toulouse,€3.50m,Out,ligue-1,2017
AS Monaco,Irvin Cardona,19,CF,Cercle Brugge ,loan transfer,Out,ligue-1,2017
AS Monaco,Youssef Aït Bennasser,21,DM,SM Caen,loan transfer,Out,ligue-1,2017
AS Monaco,Kylian Mbappé,18,CF,Paris Saint-Germain,loan transfer,Out,ligue-1,2017
AS Monaco,Jonathan Mexique,22,CM,Tours FC,loan transfer,Out,ligue-1,2017
AS Monaco,Jonathan Mexique,22,CM,Cercle Brugge ,loan transfer,Out,ligue-1,2017
AS Monaco,Rúben Vinagre,18,LB,Wolverhampton Wanderers,loan transfer,Out,ligue-1,2017
AS Monaco,Jordy Gaspar,20,RB,Cercle Brugge ,loan transfer,Out,ligue-1,2017
AS Monaco,Gil Dias,20,LM,ACF Fiorentina,loan transfer,Out,ligue-1,2017
AS Monaco,Elderson,29,LB,Sivasspor,loan transfer,Out,ligue-1,2017
AS Monaco,Lacina Traore,27,CF,Amiens SC,loan transfer,Out,ligue-1,2017
AS Monaco,Soualiho Meïté,23,CM,FC Girondins Bordeaux,loan transfer,Out,ligue-1,2017
AS Monaco,Terence Kongolo,23,CB,Huddersfield Town,loan transfer,Out,ligue-1,2017
AS Monaco,Elderson,30,LB,Cercle Brugge ,loan transfer,Out,ligue-1,2017
AS Monaco,Morgan De Sanctis,40,GK,   Retired,-,Out,ligue-1,2017
Montpellier HSC,Benjamin Lecomte,26,GK,FC Lorient,€2.50m,In,ligue-1,2017
Montpellier HSC,Giovanni Sio,28,CF,Stade Rennais FC,€2.20m,In,ligue-1,2017
Montpellier HSC,Pedro Mendes,26,CB,Stade Rennais FC,€1.00m,In,ligue-1,2017
Montpellier HSC,Ambroise Oyongo,26,LB,Montreal Impact,free transfer,In,ligue-1,2017
Montpellier HSC,Jérémie Porsan-Clémente,19,CF,Olympique de Marseille B,free transfer,In,ligue-1,2017
Montpellier HSC,Ruben Aguilar,24,RB,AJ Auxerre,free transfer,In,ligue-1,2017
Montpellier HSC,Jonathan Ikoné,19,RW,Paris Saint-Germain,loan transfer,In,ligue-1,2017
Montpellier HSC,Facundo Píriz,27,DM,Akhmat Grozny,loan transfer,In,ligue-1,2017
Montpellier HSC,Junior Sambia,20,RB,Chamois Niortais FC,loan transfer,In,ligue-1,2017
Montpellier HSC,Steve Mounié,22,CF,Huddersfield Town,€13.00m,Out,ligue-1,2017
Montpellier HSC,Ryad Boudebouz,27,AM,Real Betis Balompié,€7.00m,Out,ligue-1,2017
Montpellier HSC,Lukas Pokorny,24,CB,SK Slavia Prague,€800k,Out,ligue-1,2017
Montpellier HSC,Kévin Bérigaud,29,CF,Pafos FC,free transfer,Out,ligue-1,2017
Montpellier HSC,Geoffrey Jourdren,31,GK,AS Nancy-Lorraine,free transfer,Out,ligue-1,2017
Montpellier HSC,Joris Marveaux,34,DM,GFC Ajaccio,free transfer,Out,ligue-1,2017
Montpellier HSC,William Rémy,26,CB,Legia Warszawa,free transfer,Out,ligue-1,2017
Montpellier HSC,Alexandre Llovet,19,AM,FC Lusitanos,free transfer,Out,ligue-1,2017
Montpellier HSC,Mamadou N'Diaye,22,LB,US Avranches,free transfer,Out,ligue-1,2017
Montpellier HSC,Bryan Passi,20,CB,Le Havre AC,loan transfer,Out,ligue-1,2017
Montpellier HSC,Jonathan Ligali,26,GK,USL Dunkerque,loan transfer,Out,ligue-1,2017
Montpellier HSC,Stéphane Sessègnon,33,AM,Genclerbirligi Ankara,?,Out,ligue-1,2017
Montpellier HSC,Mathieu Deplagne,25,RB,ESTAC Troyes,?,Out,ligue-1,2017
Montpellier HSC,Cédric Mongongu,28,CB,Without Club,-,Out,ligue-1,2017
Montpellier HSC,Jonathan Ikoné,19,RW,Paris Saint-Germain,"End of loan Jun 30, 2017",Out,ligue-1,2017
Montpellier HSC,Yacouba Sylla,26,DM,Stade Rennais FC,"End of loan Jun 30, 2017",Out,ligue-1,2017
FC Nantes,Kalifa Coulibaly,25,CF,KAA Gent,€4.50m,In,ligue-1,2017
FC Nantes,Ciprian Tatarusanu,31,GK,ACF Fiorentina,€2.50m,In,ligue-1,2017
FC Nantes,Andrei Girotto,25,CB,Tombense Futebol Clube (MG),€2.30m,In,ligue-1,2017
FC Nantes,Nicolas Pallois,29,CB,FC Girondins Bordeaux,€2.00m,In,ligue-1,2017
FC Nantes,Santy Ngom,24,CF,La Suze-sur-Sarthe FC,free transfer,In,ligue-1,2017
FC Nantes,Yassine El Ghanassy,27,LW,KV Oostende,?,In,ligue-1,2017
FC Nantes,Joris Kayembe,22,LB,FC Porto B,?,In,ligue-1,2017
FC Nantes,Chidozie Awaziem,20,CB,FC Porto B,loan transfer,In,ligue-1,2017
FC Nantes,Rene Krhin,27,DM,Granada CF,loan transfer,In,ligue-1,2017
FC Nantes,David Alcibiade,25,RB,Without Club,-,In,ligue-1,2017
FC Nantes,Amine Harit,20,AM,FC Schalke 04,€8.00m,Out,ligue-1,2017
FC Nantes,Rémy Riou,29,GK,Alanyaspor,€1.00m,Out,ligue-1,2017
FC Nantes,Guillaume Gillet,33,DM,Olympiacos Piraeus,€1.00m,Out,ligue-1,2017
FC Nantes,Wilfried Moimbé,29,LB,Oldham Athletic,free transfer,Out,ligue-1,2017
FC Nantes,Oswaldo Vizcarrondo,33,CB,ESTAC Troyes,free transfer,Out,ligue-1,2017
FC Nantes,Fernando Aristeguieta,25,CF,Caracas FC,free transfer,Out,ligue-1,2017
FC Nantes,Anthony Walongwa,24,CB,Grenoble Foot 38,loan transfer,Out,ligue-1,2017
FC Nantes,Alexandre Olliero,21,GK,Chamois Niortais FC,loan transfer,Out,ligue-1,2017
FC Nantes,Mariusz Stepinski,22,CF,Chievo Verona,loan transfer,Out,ligue-1,2017
FC Nantes,Sérgio Oliveira,25,CM,FC Porto,"End of loan Jun 30, 2017",Out,ligue-1,2017
FC Nantes,Felipe Pardo,26,RW,Olympiacos Piraeus,"End of loan Jun 30, 2017",Out,ligue-1,2017
OGC Nice,Allan Saint-Maximin,20,LW,AS Monaco,€10.00m,In,ligue-1,2017
OGC Nice,Jean-Victor Makengo,19,CM,SM Caen,€6.00m,In,ligue-1,2017
OGC Nice,Pierre Lees-Melou,24,DM,Dijon FCO,€4.00m,In,ligue-1,2017
OGC Nice,Racine Coly,21,LB,Brescia Calcio,€3.50m,In,ligue-1,2017
OGC Nice,Ihsan Sacko,20,CF,RC Strasbourg Alsace,€2.00m,In,ligue-1,2017
OGC Nice,Adrien Tamèze,23,DM,Valenciennes FC,€800k,In,ligue-1,2017
OGC Nice,Wesley Sneijder,33,AM,Galatasaray,free transfer,In,ligue-1,2017
OGC Nice,Christophe Jallet,33,RB,Olympique Lyon,free transfer,In,ligue-1,2017
OGC Nice,Nampalys Mendy,25,DM,Leicester City,loan transfer,In,ligue-1,2017
OGC Nice,Marlon,21,CB,FC Barcelona,loan transfer,In,ligue-1,2017
OGC Nice,Dalbert,23,LB,Inter Milan,€21.00m,Out,ligue-1,2017
OGC Nice,Valentin Eysseric,25,AM,ACF Fiorentina,€3.50m,Out,ligue-1,2017
OGC Nice,Vincent Koziello,22,CM,1.FC Köln,€3.00m,Out,ligue-1,2017
OGC Nice,Wesley Sneijder,33,AM,Al-Gharafa SC,free transfer,Out,ligue-1,2017
OGC Nice,Alexy Bosetti,24,CF,Stade Lavallois,free transfer,Out,ligue-1,2017
OGC Nice,Franck Honorat,20,RW,Clermont Foot 63,free transfer,Out,ligue-1,2017
OGC Nice,Dorian Caddy,22,CF,Quevilly Rouen Métropole,free transfer,Out,ligue-1,2017
OGC Nice,Paul Baysse,29,CB,Málaga CF,free transfer,Out,ligue-1,2017
OGC Nice,Saïd Benrahma,21,LW,LB Châteauroux,loan transfer,Out,ligue-1,2017
OGC Nice,Mouez Hassen,22,GK,LB Châteauroux,loan transfer,Out,ligue-1,2017
OGC Nice,Gautier Lloris,22,CB,GFC Ajaccio,loan transfer,Out,ligue-1,2017
OGC Nice,Olivier Boscagli,19,CB,Nîmes Olympique,loan transfer,Out,ligue-1,2017
OGC Nice,Rémi Walter,22,CM,ESTAC Troyes,loan transfer,Out,ligue-1,2017
OGC Nice,Simon Pouplin,33,GK,   Retired,-,Out,ligue-1,2017
OGC Nice,Bryan Constant,23,CF,Without Club,-,Out,ligue-1,2017
OGC Nice,Mounir Obbadi,34,CM,Without Club,-,Out,ligue-1,2017
OGC Nice,Younès Belhanda,27,AM,Dynamo Kyiv,"End of loan Jun 30, 2017",Out,ligue-1,2017
OGC Nice,Anastasios Donis,20,RW,Juventus FC,"End of loan Jun 30, 2017",Out,ligue-1,2017
OGC Nice,Ricardo Pereira,23,RB,FC Porto,"End of loan Jun 30, 2017",Out,ligue-1,2017
Paris Saint-Germain,Neymar,25,LW,FC Barcelona,€222.00m,In,ligue-1,2017
Paris Saint-Germain,Yuri Berchiche,27,LB,Real Sociedad,€16.00m,In,ligue-1,2017
Paris Saint-Germain,Lassana Diarra,32,DM,Al-Jazira (Abu Dhabi),free transfer,In,ligue-1,2017
Paris Saint-Germain,Dani Alves,34,RB,Juventus FC,free transfer,In,ligue-1,2017
Paris Saint-Germain,Kylian Mbappé,18,CF,AS Monaco,loan transfer,In,ligue-1,2017
Paris Saint-Germain,Lucas Moura,25,RW,Tottenham Hotspur,€28.40m,Out,ligue-1,2017
Paris Saint-Germain,Serge Aurier,24,RB,Tottenham Hotspur,€25.00m,Out,ligue-1,2017
Paris Saint-Germain,Blaise Matuidi,30,CM,Juventus FC,€25.00m,Out,ligue-1,2017
Paris Saint-Germain,Jean-Kévin Augustin,20,CF,RB Leipzig,€16.00m,Out,ligue-1,2017
Paris Saint-Germain,Youssouf Sabaly,24,RB,FC Girondins Bordeaux,€4.00m,Out,ligue-1,2017
Paris Saint-Germain,Salvatore Sirigu,30,GK,Torino FC,free transfer,Out,ligue-1,2017
Paris Saint-Germain,Jesé,24,LW,Stoke City,loan transfer,Out,ligue-1,2017
Paris Saint-Germain,Odsonne Edouard,19,CF,Celtic FC,loan transfer,Out,ligue-1,2017
Paris Saint-Germain,Rémy Descamps,21,GK,Tours FC,loan transfer,Out,ligue-1,2017
Paris Saint-Germain,Jonathan Ikoné,19,RW,Montpellier HSC,loan transfer,Out,ligue-1,2017
Paris Saint-Germain,Jean-Christophe Bahebeck,24,CF,FC Utrecht,loan transfer,Out,ligue-1,2017
Paris Saint-Germain,Grzegorz Krychowiak,27,DM,West Bromwich Albion,loan transfer,Out,ligue-1,2017
